N  Time  average_ob  max_ob  min_ob 
1547 0.0000000078 9.6839043310 11 1 
1548 0.0000000123 9.6847545220 11 1 
1549 0.0000000077 9.6856036152 11 1 
1550 0.0000000077 9.6864516129 11 1 
1551 0.0000000084 9.6872985171 11 1 
1552 0.0000000084 9.6881443299 11 1 
1553 0.0000000084 9.6889890534 11 1 
1554 0.0000000077 9.6898326898 11 1 
1555 0.0000000090 9.6906752412 11 1 
1556 0.0000000084 9.6915167095 11 1 
1557 0.0000000090 9.6923570970 11 1 
1558 0.0000000083 9.6931964056 11 1 
1559 0.0000000083 9.6940346376 11 1 
1560 0.0000000077 9.6948717949 11 1 
1561 0.0000000077 9.6957078796 11 1 
1562 0.0000000083 9.6965428937 11 1 
1563 0.0000000077 9.6973768394 11 1 
1564 0.0000000083 9.6982097187 11 1 
1565 0.0000000089 9.6990415335 11 1 
1566 0.0000000083 9.6998722861 11 1 
1567 0.0000000077 9.7007019783 11 1 
1568 0.0000000083 9.7015306122 11 1 
1569 0.0000000083 9.7023581899 11 1 
1570 0.0000000083 9.7031847134 11 1 
1571 0.0000000076 9.7040101846 11 1 
1572 0.0000000089 9.7048346056 11 1 
1573 0.0000000083 9.7056579784 11 1 
1574 0.0000000076 9.7064803050 11 1 
1575 0.0000000089 9.7073015873 11 1 
1576 0.0000000082 9.7081218274 11 1 
1577 0.0000000076 9.7089410273 11 1 
1578 0.0000000089 9.7097591888 11 1 
1579 0.0000000076 9.7105763141 11 1 
1580 0.0000000089 9.7113924051 11 1 
1581 0.0000000082 9.7122074636 11 1 
1582 0.0000000082 9.7130214918 11 1 
1583 0.0000000076 9.7138344915 11 1 
1584 0.0000000076 9.7146464646 11 1 
1585 0.0000000088 9.7154574132 11 1 
1586 0.0000000082 9.7162673392 11 1 
1587 0.0000000088 9.7170762445 11 1 
1588 0.0000000088 9.7178841310 11 1 
1589 0.0000000076 9.7186910006 11 1 
1590 0.0000000088 9.7194968553 11 1 
1591 0.0000000075 9.7203016970 11 1 
1592 0.0000000082 9.7211055276 11 1 
